,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
12295,542011,Observer XJ-17,\/Observer_XJ-17_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,May-78,1978.0
12296,71250,Robert Smith,\/Robert_Smith_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1.0,Mar-78,1978.0
12297,558356,Sir Hogg,\/Sir_Hogg_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1.0,Jun-78,1978.0
12298,560633,Sombra,\/Sombra_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Mar-78,1978.0
12299,72065,Stanley R. Stanley,\/Stanley_R._Stanley_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1.0,Jun-78,1978.0
12300,751732,Sudd,\/Sudd_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,1.0,Jan-78,1978.0
12301,725368,Suzerain,\/Suzerain_(Earth-616),No Dual Identity,,,No Hair,Male Characters,,Living Characters,1.0,Sep-78,1978.0
12302,448656,Ten-For,\/Ten-For_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,1.0,Jun-78,1978.0
12303,479642,Teresa Sue Bottoms,\/Teresa_Sue_Bottoms_(Earth-616),Public Identity,,,Blond Hair,Female Characters,,Living Characters,1.0,Oct-78,1978.0
12304,71249,Thaddeus P. Longhorn,\/Thaddeus_P._Longhorn_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1.0,Mar-78,1978.0
12305,15951,Thermatron,\/Thermatron_(Earth-616),Secret Identity,Bad Characters,,No Hair,,,Living Characters,1.0,Jun-78,1978.0
12306,484877,Tracy Warner,\/Tracy_Warner_(Earth-616),Public Identity,,,Black Hair,Female Characters,,Living Characters,1.0,Aug-78,1978.0
12307,416109,Wilson Travers,\/Wilson_Travers_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,1.0,Jul-78,1978.0
12308,18543,Zuni,\/Zuni_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,1.0,Mar-78,1978.0
12309,18440,Aeltri,\/Aeltri_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1.0,Nov-79,1979.0
12310,15953,Agent M,\/Agent_M_(Earth-616),Secret Identity,,Blue Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Dec-79,1979.0
12311,389607,Asmodeus,\/Asmodeus_(Enclave)_(Earth-616),,Bad Characters,,,,,Living Characters,1.0,Dec-79,1979.0
12312,419844,Atlo,\/Atlo_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Sep-79,1979.0
12313,418007,Basque,\/Basque_(Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,1.0,Feb-79,1979.0
12314,176702,Brad Davis,\/Brad_Davis_(Earth-616),Public Identity,,,Blond Hair,Male Characters,,Living Characters,1.0,Jan-79,1979.0
12315,424096,Carbon,\/Carbon_(Element)_(Earth-616),,Bad Characters,,No Hair,,,Living Characters,1.0,Oct-79,1979.0
12316,561422,Charn,\/Charn_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,1.0,Feb-79,1979.0
12317,752971,Chlorine,\/Chlorine_(Human)_(Earth-616),,Bad Characters,,,,,Living Characters,1.0,Oct-79,1979.0
12318,745821,Count Barzon,\/Count_Barzon_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Aug-79,1979.0
12319,15367,Cybortrons,\/Cybortrons_(Earth-616),,Neutral Characters,,,,,Living Characters,1.0,Jun-79,1979.0
12320,94443,Daniel Ironwood,\/Daniel_Ironwood_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Deceased Characters,1.0,Oct-79,1979.0
12321,425451,Demonio,\/Demonio_(Wrestler)_(Earth-616),,,,,Male Characters,,Living Characters,1.0,Dec-79,1979.0
12322,24327,Drexxon,\/Drexxon_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,1.0,Apr-79,1979.0
12323,611881,Dwight Stanford,\/Dwight_Stanford_(Earth-616),Public Identity,,,Red Hair,Male Characters,,Living Characters,1.0,Mar-79,1979.0
12324,16012,Ennis Tremellyn,\/Ennis_Tremellyn_(Earth-616),No Dual Identity,Bad Characters,Black Eyes,,Male Characters,,Deceased Characters,1.0,Mar-79,1979.0
12325,128994,Fia Lundstom,\/Fia_Lundstom_(Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Sep-79,1979.0
12326,409001,Grogarr,\/Grogarr_(Earth-616),,Good Characters,,,,,Deceased Characters,1.0,Aug-79,1979.0
12327,104645,Hans Feldstadt,\/Hans_Feldstadt_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Feb-79,1979.0
12328,258474,Hulk,\/Hulk_(Arcade_Robot)_(Earth-616),,Bad Characters,,,,,Living Characters,1.0,Aug-79,1979.0
12329,556248,Hy Torque,\/Hy_Torque_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Feb-79,1979.0
12330,29878,Jean Grey,\/Jean_Grey_(Lady_Grey)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Deceased Characters,1.0,Sep-79,1979.0
12331,46745,Jeff Colt,\/Jeff_Colt_(Earth-616),,Good Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Mar-79,1979.0
12332,246258,Joseph Rambo,\/Joseph_Rambo_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Oct-79,1979.0
12333,724207,Karl Oheimer,\/Karl_Oheimer_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Deceased Characters,1.0,Nov-79,1979.0
12334,98831,Kemo,\/Kemo_(Earth-616),Public Identity,Neutral Characters,Black Eyes,Bald,Male Characters,,Deceased Characters,1.0,Mar-79,1979.0
12335,734606,Marglar,\/Marglar_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,1.0,Aug-79,1979.0
12336,54950,Mazinger Z,\/Mazinger_Z_(Earth-616),,,,,,,Living Characters,1.0,Feb-79,1979.0
12337,419842,Mrs. Worthington Ford III,\/Mrs._Worthington_Ford_III_(Earth-616),Public Identity,,,Brown Hair,Female Characters,,Living Characters,1.0,Jul-79,1979.0
12338,753114,Radium,\/Radium_(Human)_(Earth-616),,Bad Characters,,No Hair,,,Living Characters,1.0,Oct-79,1979.0
12339,561424,Sherna,\/Sherna_(Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,1.0,Feb-79,1979.0
12340,18430,Thomas Agar,\/Thomas_Agar_(Earth-616),,,,Grey Hair,Male Characters,,Living Characters,1.0,Nov-79,1979.0
12341,753101,Vanadium,\/Vanadium_(Human)_(Earth-616),,Bad Characters,,No Hair,,,Living Characters,1.0,Oct-79,1979.0
12342,578340,Vincent Charles,\/Vincent_Charles_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,1.0,Apr-79,1979.0
12343,24330,Xalxor,\/Xalxor_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,1.0,Aug-79,1979.0
12344,430482,Addison Blackburn,\/Addison_Blackburn_(Earth-616),No Dual Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,1.0,Apr-80,1980.0
12345,18470,Agent K,\/Agent_K_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,1.0,Dec-80,1980.0
12346,18526,All-Devourer,\/All-Devourer_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jan-80,1980.0
12347,155662,Angelica Neal,\/Angelica_Neal_(Earth-616),,Neutral Characters,,,Female Characters,,Living Characters,1.0,Apr-80,1980.0
12348,24654,Anu,\/Anu_(Earth-616),No Dual Identity,,Black Eyes,White Hair,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12349,389618,Asmodiar,\/Asmodiar_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jun-80,1980.0
12350,416120,Barry Witherspoon,\/Barry_Witherspoon_(Earth-616),,Bad Characters,,Blond Hair,,,Living Characters,1.0,Apr-80,1980.0
12351,177081,Belinda Bell,\/Belinda_Bell_(Earth-616),,,,Strawberry Blond Hair,Female Characters,,Living Characters,1.0,Nov-80,1980.0
12352,14475,Bruiser,\/Bruiser_(Jarvis_Foe)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1.0,Nov-80,1980.0
12353,4515,Casper Whimpley,\/Casper_Whimpley_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Jan-80,1980.0
12354,598920,Centauria,\/Centauria_(Changelings)_(Earth-616),Secret Identity,,,,Female Characters,,Living Characters,1.0,Sep-80,1980.0
12355,598919,Centaurio,\/Centaurio_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1.0,Sep-80,1980.0
12356,479774,Charlie,\/Charlie_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12357,479754,Congressman Gundersen,\/Congressman_Gundersen_(Earth-616),Public Identity,,,White Hair,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12358,18649,David Wu,\/David_Wu_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1.0,Jul-80,1980.0
12359,155678,Doctor Chowder,\/Doctor_Chowder_(Earth-616),Public Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,1.0,Apr-80,1980.0
12360,155881,Father Eisner,\/Father_Eisner_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,1.0,Apr-80,1980.0
12361,155735,Father McFarland,\/Father_McFarland_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,1.0,Apr-80,1980.0
12362,155771,Franklin Neal,\/Franklin_Neal_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,1.0,Apr-80,1980.0
12363,457975,Harry Dolenz,\/Harry_Dolenz_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1.0,Jul-80,1980.0
12364,479781,Harv,\/Harv_(Earth-616),Public Identity,,,Grey Hair,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12365,457976,Harvey Farber,\/Harvey_Farber_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,1.0,Jul-80,1980.0
12366,95184,J.R. Van De Kalb,\/J.R._Van_De_Kalb_(Earth-616),Public Identity,,,Grey Hair,Male Characters,,Living Characters,1.0,Jul-80,1980.0
12367,246363,James Lardner,\/James_Lardner_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Mar-80,1980.0
12368,734956,Jay DeMore,\/Jay_DeMore_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Mar-80,1980.0
12369,100013,Jimmy Crawley,\/Jimmy_Crawley_(Earth-616),Public Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1.0,Dec-80,1980.0
12370,18260,Kevin Kraller,\/Kevin_Kraller_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1.0,Jan-80,1980.0
12371,24652,K\u0101ne Milohai,\/K%C4%81ne_Milohai_(Earth-616),,,Black Eyes,White Hair,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12372,155752,Laurie Simpson Neal,\/Laurie_Simpson_Neal_(Earth-616),Public Identity,Neutral Characters,,,Female Characters,,Deceased Characters,1.0,Apr-80,1980.0
12373,516692,Lord Aahmes,\/Lord_Aahmes_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,1.0,Jan-80,1980.0
12374,155904,Marie Eisner,\/Marie_Eisner_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,1.0,Apr-80,1980.0
12375,479779,Marty,\/Marty_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12376,18481,Mime,\/Mime,,,,,Male Characters,,Living Characters,1.0,Jul-80,1980.0
12377,479783,Mrs. Crosley,\/Mrs._Crosley_(Earth-616),Public Identity,,,Brown Hair,Female Characters,,Living Characters,1.0,Oct-80,1980.0
12378,106338,Muck Monster,\/Muck_Monster_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1.0,Mar-80,1980.0
12379,41606,Okonorote,\/Okonorote_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12380,64342,Pamela Dean,\/Pamela_Dean_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jun-80,1980.0
12381,88972,Pinky Fusser,\/Pinky_Fusser_(Earth-616),,,Grey Eyes,Black Hair,Male Characters,,Living Characters,1.0,Sep-80,1980.0
12382,289329,Ronga,\/Ronga_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,1.0,Jun-80,1980.0
12383,94450,Salvatore,\/Salvatore_(Hellfire_Club)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Mar-80,1980.0
12384,479764,Samuel T. Underwood,\/Samuel_T._Underwood_(Earth-616),Public Identity,,,Grey Hair,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12385,95014,Savitra,\/Savitra_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1.0,Jul-80,1980.0
12386,15202,Serpentyne,\/Serpentyne_(Earth-616),,,Yellow Eyes,No Hair,Male Characters,,Living Characters,1.0,Jul-80,1980.0
12387,745850,Status Quo,\/Status_Quo_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Aug-80,1980.0
12388,748338,Thurgood Vance,\/Thurgood_Vance_(Earth-616),,Neutral Characters,,White Hair,Male Characters,,Living Characters,1.0,Jan-80,1980.0
12389,289328,Tornaga,\/Tornaga_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1.0,Jun-80,1980.0
12390,24650,Ulgen,\/Ulgen_(Earth-616),,,,,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12391,329883,Vincent Martinelli,\/Vincent_Martinelli_(Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,1.0,Mar-80,1980.0
12392,18597,Wani,\/Wani_(Earth-616),,Bad Characters,,,,,Living Characters,1.0,Mar-80,1980.0
12393,506058,Wazira,\/Wazira_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,1.0,Jun-80,1980.0
12394,479760,Zimmer,\/Zimmer_(Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Oct-80,1980.0
12395,556289,Accolon,\/Accolon_(Earth-616),No Dual Identity,Neutral Characters,,No Hair,,,Living Characters,1.0,Sep-81,1981.0
12396,662119,Andrew Pauncholito,\/Andrew_Pauncholito_(Earth-616),No Dual Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,1.0,Dec-81,1981.0
12397,556034,Archon,\/Archon_(Thuvrian)_(Earth-616),No Dual Identity,,,Bald,Male Characters,,Living Characters,1.0,Jun-81,1981.0
12398,425480,Barbaric,\/Barbaric_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Feb-81,1981.0
12399,425486,Blackbyrd,\/Blackbyrd_(Earth-616),,,,,Male Characters,,Living Characters,1.0,Jul-81,1981.0
12400,32160,Bludgeoner,\/Bludgeoner_(Earth-616),,,,No Hair,Male Characters,,Living Characters,1.0,Mar-81,1981.0
12401,72761,Bo Barrigan,\/Bo_Barrigan_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Jul-81,1981.0
12402,436862,Boom-Boom,\/Boom-Boom_(Committee)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Feb-81,1981.0
12403,558087,Budan,\/Budan_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,1.0,Jan-81,1981.0
12404,108414,Bull,\/Bull_(Moon_Knight_Foe)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Feb-81,1981.0
12405,72930,Centauria,\/Centauria_(Microverse)_(Earth-616),Public Identity,Bad Characters,,Blue Hair,Female Characters,,Deceased Characters,1.0,Nov-81,1981.0
12406,32162,Compressor,\/Compressor_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,1.0,Mar-81,1981.0
12407,16816,Crom,\/Crom_(Earth-616),,Neutral Characters,,,,,Living Characters,1.0,Dec-81,1981.0
12408,745290,Delia Childress,\/Delia_Childress_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Feb-81,1981.0
12409,471160,Devlunn,\/Devlunn_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Jul-81,1981.0
12410,386282,Doctor Kissick,\/Doctor_Kissick_(Earth-616),,Neutral Characters,,,Male Characters,,Living Characters,1.0,Oct-81,1981.0
12411,489765,Don,\/Don_(Scuba)_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,1.0,Jul-81,1981.0
12412,425471,Edward Czerniak,\/Edward_Czerniak_(Earth-616),,Good Characters,,Bald,Male Characters,,Living Characters,1.0,Jan-81,1981.0
12413,248821,Edward Stanford,\/Edward_Stanford_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Jan-81,1981.0
12414,425483,Eugene Beaumont,\/Eugene_Beaumont_(Earth-616),,,,Red Hair,Male Characters,,Living Characters,1.0,May-81,1981.0
12415,425470,Father Coza,\/Father_Coza_(Earth-616),,Good Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Jan-81,1981.0
12416,246096,George Clarendon,\/George_Clarendon_(Earth-616),,,,,Male Characters,,Living Characters,1.0,Apr-81,1981.0
12417,388557,Glazier,\/Glazier_(Earth-616),,Bad Characters,,White Hair,Female Characters,,Living Characters,1.0,Aug-81,1981.0
12418,425488,Grimgerta,\/Grimgerta_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,1.0,Sep-81,1981.0
12419,32171,Hugo Lopez,\/Hugo_Lopez_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1.0,Jan-81,1981.0
12420,406723,Jack Baker,\/Jack_Baker_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Jun-81,1981.0
12421,489766,Jan,\/Jan_(Earth-616),,,Black Eyes,Brown Hair,Female Characters,,Living Characters,1.0,Jul-81,1981.0
12422,683568,Leonard Spellman,\/Leonard_Spellman_(Earth-616),Public Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,1.0,Oct-81,1981.0
12423,502915,Lisa Skye,\/Lisa_Skye_(Earth-616),,,,Blond Hair,Female Characters,,Living Characters,1.0,Dec-81,1981.0
12424,100729,Livilla,\/Livilla_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,Apr-81,1981.0
12425,177139,Marion Stensgard,\/Marion_Stensgard_(Earth-616),,,,,Male Characters,,Living Characters,1.0,Mar-81,1981.0
12426,425495,Maurglon,\/Maurglon_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,1.0,Nov-81,1981.0
12427,725257,Michael Baran,\/Michael_Baran_(Dire_Wraith)_(Earth-616),Secret Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Dec-81,1981.0
12428,489691,Milo Tindolini,\/Milo_Tindolini_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,1.0,Jul-81,1981.0
12429,425484,Milton Meilicki,\/Milton_Meilicki_(Earth-616),,,,White Hair,Male Characters,,Living Characters,1.0,May-81,1981.0
12430,18676,Morris Vance,\/Morris_Vance_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Aug-81,1981.0
12431,489689,Mulligan,\/Mulligan_(Earth-616),,,,White Hair,Female Characters,,Living Characters,1.0,Jul-81,1981.0
12432,389627,Pendleton Asquint,\/Pendleton_Asquint_(Earth-616),,Bad Characters,,Grey Hair,Male Characters,,Living Characters,1.0,Feb-81,1981.0
12433,248758,Phillip Durant,\/Phillip_Durant_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,1.0,May-81,1981.0
12434,490881,Pyron,\/Pyron_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Apr-81,1981.0
12435,734604,Ryak,\/Ryak_(Earth-616),No Dual Identity,,,Brown Hair,Male Characters,,Living Characters,1.0,Jun-81,1981.0
12436,84031,Samson Scythe,\/Samson_Scythe_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,1.0,Oct-81,1981.0
12437,23938,Screamer,\/Screamer_(Spaceknight)_(Earth-616),,,,,,,Living Characters,1.0,Dec-81,1981.0
12438,246087,Seymour Marley,\/Seymour_Marley_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jun-81,1981.0
12439,18758,Sonny Tremont,\/Sonny_Tremont_(Earth-616),,,,,Male Characters,,Living Characters,1.0,Jun-81,1981.0
12440,15300,Spinnerette,\/Spinnerette_(Earth-616),,Neutral Characters,Blue Eyes,,Female Characters,,Living Characters,1.0,Dec-81,1981.0
12441,498825,Tabicantra,\/Tabicantra_(Earth-616),,,,,Female Characters,,Deceased Characters,1.0,Feb-81,1981.0
12442,570104,Tarrax the Tamer,\/Tarrax_the_Tamer_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Jun-81,1981.0
12443,425477,Theresa Cruz,\/Theresa_Cruz_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,1.0,Mar-81,1981.0
12444,7708,Thibodaux Boudreaux,\/Thibodaux_Boudreaux_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Mar-81,1981.0
12445,246354,Thomas Arn,\/Thomas_Arn_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Aug-81,1981.0
12446,32182,Transformer,\/Transformer_(Earth-616),Secret Identity,Bad Characters,,No Hair,,,Living Characters,1.0,Mar-81,1981.0
